time_code,value,series_name,nbs_code,frequency
200001,0,CPI_YoY,A01030101,Monthly
200002,0,CPI_YoY,A01030101,Monthly
200003,0,CPI_YoY,A01030101,Monthly
200004,0,CPI_YoY,A01030101,Monthly
200005,0,CPI_YoY,A01030101,Monthly
200006,0,CPI_YoY,A01030101,Monthly
200007,0,CPI_YoY,A01030101,Monthly
200008,0,CPI_YoY,A01030101,Monthly
200009,0,CPI_YoY,A01030101,Monthly
200010,0,CPI_YoY,A01030101,Monthly
200011,0,CPI_YoY,A01030101,Monthly
200012,100,CPI_YoY,A01030101,Monthly
200101,100.9,CPI_YoY,A01030101,Monthly
200102,100.1,CPI_YoY,A01030101,Monthly
200103,99.4,CPI_YoY,A01030101,Monthly
200104,100.2,CPI_YoY,A01030101,Monthly
200105,99.5,CPI_YoY,A01030101,Monthly
200106,98.8,CPI_YoY,A01030101,Monthly
200107,99.5,CPI_YoY,A01030101,Monthly
200108,100.1,CPI_YoY,A01030101,Monthly
200109,100.9,CPI_YoY,A01030101,Monthly
200110,100.3,CPI_YoY,A01030101,Monthly
200111,99.8,CPI_YoY,A01030101,Monthly
200112,100.1,CPI_YoY,A01030101,Monthly
200201,100.3,CPI_YoY,A01030101,Monthly
200202,101.1,CPI_YoY,A01030101,Monthly
200203,98.7,CPI_YoY,A01030101,Monthly
200204,99.7,CPI_YoY,A01030101,Monthly
200205,99.7,CPI_YoY,A01030101,Monthly
200206,99.1,CPI_YoY,A01030101,Monthly
200207,99.3,CPI_YoY,A01030101,Monthly
200208,100.3,CPI_YoY,A01030101,Monthly
200209,101,CPI_YoY,A01030101,Monthly
200210,100.2,CPI_YoY,A01030101,Monthly
200211,99.9,CPI_YoY,A01030101,Monthly
200212,100.3,CPI_YoY,A01030101,Monthly
200301,100.1,CPI_YoY,A01030101,Monthly
200302,100.9,CPI_YoY,A01030101,Monthly
200303,99.4,CPI_YoY,A01030101,Monthly
200304,99.8,CPI_YoY,A01030101,Monthly
200305,99.3,CPI_YoY,A01030101,Monthly
200306,98.9,CPI_YoY,A01030101,Monthly
200307,99.5,CPI_YoY,A01030101,Monthly
200308,100.7,CPI_YoY,A01030101,Monthly
200309,101.2,CPI_YoY,A01030101,Monthly
200310,100.9,CPI_YoY,A01030101,Monthly
200311,101,CPI_YoY,A01030101,Monthly
200312,100.6,CPI_YoY,A01030101,Monthly
200401,101.1,CPI_YoY,A01030101,Monthly
200402,99.8,CPI_YoY,A01030101,Monthly
200403,100.3,CPI_YoY,A01030101,Monthly
200404,100.5,CPI_YoY,A01030101,Monthly
200405,99.9,CPI_YoY,A01030101,Monthly
200406,99.3,CPI_YoY,A01030101,Monthly
200407,99.8,CPI_YoY,A01030101,Monthly
200408,100.7,CPI_YoY,A01030101,Monthly
200409,101.1,CPI_YoY,A01030101,Monthly
200410,100,CPI_YoY,A01030101,Monthly
200411,99.7,CPI_YoY,A01030101,Monthly
200412,100.1,CPI_YoY,A01030101,Monthly
200501,100.6,CPI_YoY,A01030101,Monthly
200502,101.8,CPI_YoY,A01030101,Monthly
200503,99.1,CPI_YoY,A01030101,Monthly
200504,99.7,CPI_YoY,A01030101,Monthly
200505,99.8,CPI_YoY,A01030101,Monthly
200506,99.2,CPI_YoY,A01030101,Monthly
200507,100,CPI_YoY,A01030101,Monthly
200508,100.2,CPI_YoY,A01030101,Monthly
200509,100.7,CPI_YoY,A01030101,Monthly
200510,100.4,CPI_YoY,A01030101,Monthly
200511,99.7,CPI_YoY,A01030101,Monthly
200512,100.4,CPI_YoY,A01030101,Monthly
200601,101.3,CPI_YoY,A01030101,Monthly
200602,100.5,CPI_YoY,A01030101,Monthly
200603,99.1,CPI_YoY,A01030101,Monthly
200604,100.2,CPI_YoY,A01030101,Monthly
200605,99.9,CPI_YoY,A01030101,Monthly
200606,99.5,CPI_YoY,A01030101,Monthly
200607,99.7,CPI_YoY,A01030101,Monthly
200608,100.3,CPI_YoY,A01030101,Monthly
200609,100.5,CPI_YoY,A01030101,Monthly
200610,100.1,CPI_YoY,A01030101,Monthly
200611,100.3,CPI_YoY,A01030101,Monthly
200612,101.4,CPI_YoY,A01030101,Monthly
200701,100.7,CPI_YoY,A01030101,Monthly
200702,101,CPI_YoY,A01030101,Monthly
200703,99.7,CPI_YoY,A01030101,Monthly
200704,99.9,CPI_YoY,A01030101,Monthly
200705,100.3,CPI_YoY,A01030101,Monthly
200706,100.4,CPI_YoY,A01030101,Monthly
200707,100.9,CPI_YoY,A01030101,Monthly
200708,101.2,CPI_YoY,A01030101,Monthly
200709,100.3,CPI_YoY,A01030101,Monthly
200710,100.3,CPI_YoY,A01030101,Monthly
200711,100.7,CPI_YoY,A01030101,Monthly
200712,101,CPI_YoY,A01030101,Monthly
200801,101.2,CPI_YoY,A01030101,Monthly
200802,102.6,CPI_YoY,A01030101,Monthly
200803,99.3,CPI_YoY,A01030101,Monthly
200804,100.1,CPI_YoY,A01030101,Monthly
200805,99.6,CPI_YoY,A01030101,Monthly
200806,99.8,CPI_YoY,A01030101,Monthly
200807,100.1,CPI_YoY,A01030101,Monthly
200808,99.9,CPI_YoY,A01030101,Monthly
200809,100,CPI_YoY,A01030101,Monthly
200810,99.7,CPI_YoY,A01030101,Monthly
200811,99.2,CPI_YoY,A01030101,Monthly
200812,99.8,CPI_YoY,A01030101,Monthly
200901,100.9,CPI_YoY,A01030101,Monthly
200902,100,CPI_YoY,A01030101,Monthly
200903,99.7,CPI_YoY,A01030101,Monthly
200904,99.8,CPI_YoY,A01030101,Monthly
200905,99.7,CPI_YoY,A01030101,Monthly
200906,99.5,CPI_YoY,A01030101,Monthly
200907,100,CPI_YoY,A01030101,Monthly
200908,100.5,CPI_YoY,A01030101,Monthly
200909,100.4,CPI_YoY,A01030101,Monthly
200910,99.9,CPI_YoY,A01030101,Monthly
200911,100.3,CPI_YoY,A01030101,Monthly
200912,101,CPI_YoY,A01030101,Monthly
201001,100.6,CPI_YoY,A01030101,Monthly
201002,101.2,CPI_YoY,A01030101,Monthly
201003,99.3,CPI_YoY,A01030101,Monthly
201004,100.2,CPI_YoY,A01030101,Monthly
201005,99.9,CPI_YoY,A01030101,Monthly
201006,99.4,CPI_YoY,A01030101,Monthly
201007,100.4,CPI_YoY,A01030101,Monthly
201008,100.6,CPI_YoY,A01030101,Monthly
201009,100.6,CPI_YoY,A01030101,Monthly
201010,100.7,CPI_YoY,A01030101,Monthly
201011,101.1,CPI_YoY,A01030101,Monthly
201012,100.5,CPI_YoY,A01030101,Monthly
201101,101,CPI_YoY,A01030101,Monthly
201102,101.2,CPI_YoY,A01030101,Monthly
201103,99.8,CPI_YoY,A01030101,Monthly
201104,100.1,CPI_YoY,A01030101,Monthly
201105,100.1,CPI_YoY,A01030101,Monthly
201106,100.3,CPI_YoY,A01030101,Monthly
201107,100.5,CPI_YoY,A01030101,Monthly
201108,100.3,CPI_YoY,A01030101,Monthly
201109,100.5,CPI_YoY,A01030101,Monthly
201110,100.1,CPI_YoY,A01030101,Monthly
201111,99.8,CPI_YoY,A01030101,Monthly
201112,100.3,CPI_YoY,A01030101,Monthly
201201,101.5,CPI_YoY,A01030101,Monthly
201202,99.9,CPI_YoY,A01030101,Monthly
201203,100.2,CPI_YoY,A01030101,Monthly
201204,99.9,CPI_YoY,A01030101,Monthly
201205,99.7,CPI_YoY,A01030101,Monthly
201206,99.4,CPI_YoY,A01030101,Monthly
201207,100.1,CPI_YoY,A01030101,Monthly
201208,100.6,CPI_YoY,A01030101,Monthly
201209,100.3,CPI_YoY,A01030101,Monthly
201210,99.9,CPI_YoY,A01030101,Monthly
201211,100.1,CPI_YoY,A01030101,Monthly
201212,100.8,CPI_YoY,A01030101,Monthly
201301,101,CPI_YoY,A01030101,Monthly
201302,101.1,CPI_YoY,A01030101,Monthly
201303,99.1,CPI_YoY,A01030101,Monthly
201304,100.2,CPI_YoY,A01030101,Monthly
201305,99.4,CPI_YoY,A01030101,Monthly
201306,100,CPI_YoY,A01030101,Monthly
201307,100.1,CPI_YoY,A01030101,Monthly
201308,100.5,CPI_YoY,A01030101,Monthly
201309,100.8,CPI_YoY,A01030101,Monthly
201310,100.1,CPI_YoY,A01030101,Monthly
201311,99.9,CPI_YoY,A01030101,Monthly
201312,100.3,CPI_YoY,A01030101,Monthly
201401,101,CPI_YoY,A01030101,Monthly
201402,100.5,CPI_YoY,A01030101,Monthly
201403,99.5,CPI_YoY,A01030101,Monthly
201404,99.7,CPI_YoY,A01030101,Monthly
201405,100.1,CPI_YoY,A01030101,Monthly
201406,99.1,CPI_YoY,A01030101,Monthly
201407,100.1,CPI_YoY,A01030101,Monthly
201408,100.2,CPI_YoY,A01030101,Monthly
201409,100.5,CPI_YoY,A01030101,Monthly
201410,100,CPI_YoY,A01030101,Monthly
201411,99.8,CPI_YoY,A01030101,Monthly
201412,100.3,CPI_YoY,A01030101,Monthly
201501,100.3,CPI_YoY,A01030101,Monthly
201502,101.2,CPI_YoY,A01030101,Monthly
201503,99.5,CPI_YoY,A01030101,Monthly
201504,99.8,CPI_YoY,A01030101,Monthly
201505,99.8,CPI_YoY,A01030101,Monthly
201506,100,CPI_YoY,A01030101,Monthly
201507,100.3,CPI_YoY,A01030101,Monthly
201508,100.5,CPI_YoY,A01030101,Monthly
201509,100.1,CPI_YoY,A01030101,Monthly
201510,99.7,CPI_YoY,A01030101,Monthly
201511,100,CPI_YoY,A01030101,Monthly
201512,100.5,CPI_YoY,A01030101,Monthly
201601,100.5330596,CPI_YoY,A01030101,Monthly
201602,101.5623482,CPI_YoY,A01030101,Monthly
201603,99.56946232,CPI_YoY,A01030101,Monthly
201604,99.82058635,CPI_YoY,A01030101,Monthly
201605,99.54414484,CPI_YoY,A01030101,Monthly
201606,99.86876515,CPI_YoY,A01030101,Monthly
201607,100.1945494,CPI_YoY,A01030101,Monthly
201608,100.0600045,CPI_YoY,A01030101,Monthly
201609,100.6726468,CPI_YoY,A01030101,Monthly
201610,99.87992689,CPI_YoY,A01030101,Monthly
201611,100.144379,CPI_YoY,A01030101,Monthly
201612,100.2240058,CPI_YoY,A01030101,Monthly
201701,100.9984247,CPI_YoY,A01030101,Monthly
201702,99.83211425,CPI_YoY,A01030101,Monthly
201703,99.68318747,CPI_YoY,A01030101,Monthly
201704,100.0665377,CPI_YoY,A01030101,Monthly
201705,99.88978174,CPI_YoY,A01030101,Monthly
201706,99.84786214,CPI_YoY,A01030101,Monthly
201707,100.1066159,CPI_YoY,A01030101,Monthly
201708,100.4156853,CPI_YoY,A01030101,Monthly
201709,100.5388975,CPI_YoY,A01030101,Monthly
201710,100.1122281,CPI_YoY,A01030101,Monthly
201711,100.0128196,CPI_YoY,A01030101,Monthly
201712,100.3359776,CPI_YoY,A01030101,Monthly
201801,100.621346,CPI_YoY,A01030101,Monthly
201802,101.2448861,CPI_YoY,A01030101,Monthly
201803,98.86247096,CPI_YoY,A01030101,Monthly
201804,99.8,CPI_YoY,A01030101,Monthly
201805,99.8,CPI_YoY,A01030101,Monthly
201806,99.94906442,CPI_YoY,A01030101,Monthly
201807,100.3088741,CPI_YoY,A01030101,Monthly
201808,100.655483,CPI_YoY,A01030101,Monthly
201809,100.7052318,CPI_YoY,A01030101,Monthly
201810,100.1813555,CPI_YoY,A01030101,Monthly
201811,99.6537928,CPI_YoY,A01030101,Monthly
201812,100.0272929,CPI_YoY,A01030101,Monthly
201901,100.5025222,CPI_YoY,A01030101,Monthly
201902,100.9924753,CPI_YoY,A01030101,Monthly
201903,99.6316896,CPI_YoY,A01030101,Monthly
201904,100.0743442,CPI_YoY,A01030101,Monthly
201905,100.0364924,CPI_YoY,A01030101,Monthly
201906,99.88935613,CPI_YoY,A01030101,Monthly
201907,100.4077313,CPI_YoY,A01030101,Monthly
201908,100.7150534,CPI_YoY,A01030101,Monthly
201909,100.88107,CPI_YoY,A01030101,Monthly
201910,100.8932215,CPI_YoY,A01030101,Monthly
201911,100.358131,CPI_YoY,A01030101,Monthly
201912,99.99546073,CPI_YoY,A01030101,Monthly
202001,101.3967482,CPI_YoY,A01030101,Monthly
202002,100.7914258,CPI_YoY,A01030101,Monthly
202003,98.77465901,CPI_YoY,A01030101,Monthly
202004,99.13562856,CPI_YoY,A01030101,Monthly
202005,99.20915009,CPI_YoY,A01030101,Monthly
202006,99.93391647,CPI_YoY,A01030101,Monthly
202007,100.615861,CPI_YoY,A01030101,Monthly
202008,100.4009715,CPI_YoY,A01030101,Monthly
202009,100.232541,CPI_YoY,A01030101,Monthly
202010,99.7,CPI_YoY,A01030101,Monthly
202011,99.4,CPI_YoY,A01030101,Monthly
202012,100.7,CPI_YoY,A01030101,Monthly
202101,101,CPI_YoY,A01030101,Monthly
202102,100.6,CPI_YoY,A01030101,Monthly
202103,99.5,CPI_YoY,A01030101,Monthly
202104,99.7,CPI_YoY,A01030101,Monthly
202105,99.8,CPI_YoY,A01030101,Monthly
202106,99.6,CPI_YoY,A01030101,Monthly
202107,100.3,CPI_YoY,A01030101,Monthly
202108,100.1,CPI_YoY,A01030101,Monthly
202109,100,CPI_YoY,A01030101,Monthly
202110,100.7,CPI_YoY,A01030101,Monthly
202111,100.4,CPI_YoY,A01030101,Monthly
202112,99.7,CPI_YoY,A01030101,Monthly
202201,100.4,CPI_YoY,A01030101,Monthly
202202,100.6,CPI_YoY,A01030101,Monthly
202203,100,CPI_YoY,A01030101,Monthly
202204,100.4,CPI_YoY,A01030101,Monthly
202205,99.8,CPI_YoY,A01030101,Monthly
202206,100,CPI_YoY,A01030101,Monthly
202207,100.5,CPI_YoY,A01030101,Monthly
202208,99.9,CPI_YoY,A01030101,Monthly
202209,100.3,CPI_YoY,A01030101,Monthly
202210,100.1,CPI_YoY,A01030101,Monthly
202211,99.8,CPI_YoY,A01030101,Monthly
202212,100,CPI_YoY,A01030101,Monthly
202301,100.8,CPI_YoY,A01030101,Monthly
202302,99.5,CPI_YoY,A01030101,Monthly
202303,99.7,CPI_YoY,A01030101,Monthly
202304,99.9,CPI_YoY,A01030101,Monthly
202305,99.8,CPI_YoY,A01030101,Monthly
202306,100.2,CPI_YoY,A01030101,Monthly
202307,100.3,CPI_YoY,A01030101,Monthly
202308,100.2,CPI_YoY,A01030101,Monthly
202309,100.2,CPI_YoY,A01030101,Monthly
202310,99.9,CPI_YoY,A01030101,Monthly
202311,99.5,CPI_YoY,A01030101,Monthly
202312,100.1,CPI_YoY,A01030101,Monthly
202401,100.3,CPI_YoY,A01030101,Monthly
202402,101,CPI_YoY,A01030101,Monthly
202403,99,CPI_YoY,A01030101,Monthly
202404,100.1,CPI_YoY,A01030101,Monthly
202405,99.9,CPI_YoY,A01030101,Monthly
202406,99.8,CPI_YoY,A01030101,Monthly
202407,100.5,CPI_YoY,A01030101,Monthly
202408,100.4,CPI_YoY,A01030101,Monthly
202409,100,CPI_YoY,A01030101,Monthly
202410,99.7,CPI_YoY,A01030101,Monthly
202411,99.4,CPI_YoY,A01030101,Monthly
202412,100,CPI_YoY,A01030101,Monthly
202501,100.7,CPI_YoY,A01030101,Monthly
202502,99.8,CPI_YoY,A01030101,Monthly
202503,99.6,CPI_YoY,A01030101,Monthly
202504,100.1,CPI_YoY,A01030101,Monthly
202505,99.8,CPI_YoY,A01030101,Monthly
202506,99.9,CPI_YoY,A01030101,Monthly
202507,100.4,CPI_YoY,A01030101,Monthly
202508,100,CPI_YoY,A01030101,Monthly
202509,100.1,CPI_YoY,A01030101,Monthly
202510,100.2,CPI_YoY,A01030101,Monthly
202511,99.9,CPI_YoY,A01030101,Monthly
200001,100,PPI_YoY,A01080101,Monthly
200002,101,PPI_YoY,A01080101,Monthly
200003,101.9,PPI_YoY,A01080101,Monthly
200004,102.6,PPI_YoY,A01080101,Monthly
200005,102.5,PPI_YoY,A01080101,Monthly
200006,102.9,PPI_YoY,A01080101,Monthly
200007,104.5,PPI_YoY,A01080101,Monthly
200008,103.9,PPI_YoY,A01080101,Monthly
200009,103.7,PPI_YoY,A01080101,Monthly
200010,103.6,PPI_YoY,A01080101,Monthly
200011,103.5,PPI_YoY,A01080101,Monthly
200012,102.8,PPI_YoY,A01080101,Monthly
200101,101.43,PPI_YoY,A01080101,Monthly
200102,100.86,PPI_YoY,A01080101,Monthly
200103,100.2,PPI_YoY,A01080101,Monthly
200104,99.9,PPI_YoY,A01080101,Monthly
200105,99.8,PPI_YoY,A01080101,Monthly
200106,99.4,PPI_YoY,A01080101,Monthly
200107,98.7,PPI_YoY,A01080101,Monthly
200108,98,PPI_YoY,A01080101,Monthly
200109,97.1,PPI_YoY,A01080101,Monthly
200110,96.9,PPI_YoY,A01080101,Monthly
200111,96.3,PPI_YoY,A01080101,Monthly
200112,96,PPI_YoY,A01080101,Monthly
200201,96.01,PPI_YoY,A01080101,Monthly
200202,95.91,PPI_YoY,A01080101,Monthly
200203,95.98,PPI_YoY,A01080101,Monthly
200204,96.94,PPI_YoY,A01080101,Monthly
200205,97.37,PPI_YoY,A01080101,Monthly
200206,97.52,PPI_YoY,A01080101,Monthly
200207,97.66,PPI_YoY,A01080101,Monthly
200208,98.27,PPI_YoY,A01080101,Monthly
200209,98.62,PPI_YoY,A01080101,Monthly
200210,98.97,PPI_YoY,A01080101,Monthly
200211,99.59,PPI_YoY,A01080101,Monthly
200212,100.41,PPI_YoY,A01080101,Monthly
200301,102.38,PPI_YoY,A01080101,Monthly
200302,103.97,PPI_YoY,A01080101,Monthly
200303,104.58,PPI_YoY,A01080101,Monthly
200304,103.62,PPI_YoY,A01080101,Monthly
200305,101.96,PPI_YoY,A01080101,Monthly
200306,101.34,PPI_YoY,A01080101,Monthly
200307,101.39,PPI_YoY,A01080101,Monthly
200308,101.38,PPI_YoY,A01080101,Monthly
200309,101.37,PPI_YoY,A01080101,Monthly
200310,101.23,PPI_YoY,A01080101,Monthly
200311,101.92,PPI_YoY,A01080101,Monthly
200312,102.99,PPI_YoY,A01080101,Monthly
200401,103.47,PPI_YoY,A01080101,Monthly
200402,103.54,PPI_YoY,A01080101,Monthly
200403,103.99,PPI_YoY,A01080101,Monthly
200404,105.01,PPI_YoY,A01080101,Monthly
200405,105.7,PPI_YoY,A01080101,Monthly
200406,106.4,PPI_YoY,A01080101,Monthly
200407,106.38,PPI_YoY,A01080101,Monthly
200408,106.81,PPI_YoY,A01080101,Monthly
200409,107.95,PPI_YoY,A01080101,Monthly
200410,108.43,PPI_YoY,A01080101,Monthly
200411,108.13,PPI_YoY,A01080101,Monthly
200412,107.07,PPI_YoY,A01080101,Monthly
200501,105.81,PPI_YoY,A01080101,Monthly
200502,105.37,PPI_YoY,A01080101,Monthly
200503,105.64,PPI_YoY,A01080101,Monthly
200504,105.78,PPI_YoY,A01080101,Monthly
200505,105.97,PPI_YoY,A01080101,Monthly
200506,105.24,PPI_YoY,A01080101,Monthly
200507,105.19,PPI_YoY,A01080101,Monthly
200508,105.26,PPI_YoY,A01080101,Monthly
200509,104.5,PPI_YoY,A01080101,Monthly
200510,104.01,PPI_YoY,A01080101,Monthly
200511,103.21,PPI_YoY,A01080101,Monthly
200512,103.22,PPI_YoY,A01080101,Monthly
200601,103.05,PPI_YoY,A01080101,Monthly
200602,103.01,PPI_YoY,A01080101,Monthly
200603,102.49,PPI_YoY,A01080101,Monthly
200604,101.87,PPI_YoY,A01080101,Monthly
200605,102.43,PPI_YoY,A01080101,Monthly
200606,103.52,PPI_YoY,A01080101,Monthly
200607,103.58,PPI_YoY,A01080101,Monthly
200608,103.4,PPI_YoY,A01080101,Monthly
200609,103.45,PPI_YoY,A01080101,Monthly
200610,102.98,PPI_YoY,A01080101,Monthly
200611,102.78,PPI_YoY,A01080101,Monthly
200612,103.05,PPI_YoY,A01080101,Monthly
200701,103.3,PPI_YoY,A01080101,Monthly
200702,102.6,PPI_YoY,A01080101,Monthly
200703,102.65,PPI_YoY,A01080101,Monthly
200704,102.87,PPI_YoY,A01080101,Monthly
200705,102.76,PPI_YoY,A01080101,Monthly
200706,102.49,PPI_YoY,A01080101,Monthly
200707,102.39,PPI_YoY,A01080101,Monthly
200708,102.56,PPI_YoY,A01080101,Monthly
200709,102.71,PPI_YoY,A01080101,Monthly
200710,103.21,PPI_YoY,A01080101,Monthly
200711,104.55,PPI_YoY,A01080101,Monthly
200712,105.43,PPI_YoY,A01080101,Monthly
200801,106.07,PPI_YoY,A01080101,Monthly
200802,106.62,PPI_YoY,A01080101,Monthly
200803,107.95,PPI_YoY,A01080101,Monthly
200804,108.12,PPI_YoY,A01080101,Monthly
200805,108.22,PPI_YoY,A01080101,Monthly
200806,108.84,PPI_YoY,A01080101,Monthly
200807,110.03,PPI_YoY,A01080101,Monthly
200808,110.06,PPI_YoY,A01080101,Monthly
200809,109.13,PPI_YoY,A01080101,Monthly
200810,106.59,PPI_YoY,A01080101,Monthly
200811,101.99,PPI_YoY,A01080101,Monthly
200812,98.86,PPI_YoY,A01080101,Monthly
200901,96.65,PPI_YoY,A01080101,Monthly
200902,95.53,PPI_YoY,A01080101,Monthly
200903,94.01,PPI_YoY,A01080101,Monthly
200904,93.4,PPI_YoY,A01080101,Monthly
200905,92.8,PPI_YoY,A01080101,Monthly
200906,92.18,PPI_YoY,A01080101,Monthly
200907,91.78,PPI_YoY,A01080101,Monthly
200908,92.14,PPI_YoY,A01080101,Monthly
200909,93.01,PPI_YoY,A01080101,Monthly
200910,94.15,PPI_YoY,A01080101,Monthly
200911,97.92,PPI_YoY,A01080101,Monthly
200912,101.7,PPI_YoY,A01080101,Monthly
201001,104.32,PPI_YoY,A01080101,Monthly
201002,105.39,PPI_YoY,A01080101,Monthly
201003,105.91,PPI_YoY,A01080101,Monthly
201004,106.81,PPI_YoY,A01080101,Monthly
201005,107.13,PPI_YoY,A01080101,Monthly
201006,106.41,PPI_YoY,A01080101,Monthly
201007,104.84,PPI_YoY,A01080101,Monthly
201008,104.32,PPI_YoY,A01080101,Monthly
201009,104.33,PPI_YoY,A01080101,Monthly
201010,105.04,PPI_YoY,A01080101,Monthly
201011,106.06,PPI_YoY,A01080101,Monthly
201012,105.93,PPI_YoY,A01080101,Monthly
201101,106.6435,PPI_YoY,A01080101,Monthly
