time_code,value,series_name,nbs_code,frequency
201102,107.2322,PPI_YoY,A01080101,Monthly
201103,107.3081,PPI_YoY,A01080101,Monthly
201104,106.821,PPI_YoY,A01080101,Monthly
201105,106.7851,PPI_YoY,A01080101,Monthly
201106,107.1209,PPI_YoY,A01080101,Monthly
201107,107.5417,PPI_YoY,A01080101,Monthly
201108,107.2526,PPI_YoY,A01080101,Monthly
201109,106.5227,PPI_YoY,A01080101,Monthly
201110,105.0038,PPI_YoY,A01080101,Monthly
201111,102.7179,PPI_YoY,A01080101,Monthly
201112,101.6854,PPI_YoY,A01080101,Monthly
201201,100.7347,PPI_YoY,A01080101,Monthly
201202,100.0284,PPI_YoY,A01080101,Monthly
201203,99.6829,PPI_YoY,A01080101,Monthly
201204,99.3016,PPI_YoY,A01080101,Monthly
201205,98.6019,PPI_YoY,A01080101,Monthly
201206,97.9157,PPI_YoY,A01080101,Monthly
201207,97.1349,PPI_YoY,A01080101,Monthly
201208,96.5216,PPI_YoY,A01080101,Monthly
201209,96.4455,PPI_YoY,A01080101,Monthly
201210,97.2442,PPI_YoY,A01080101,Monthly
201211,97.8005,PPI_YoY,A01080101,Monthly
201212,98.0603,PPI_YoY,A01080101,Monthly
201301,98.3628,PPI_YoY,A01080101,Monthly
201302,98.3746,PPI_YoY,A01080101,Monthly
201303,98.081,PPI_YoY,A01080101,Monthly
201304,97.3825,PPI_YoY,A01080101,Monthly
201305,97.1342,PPI_YoY,A01080101,Monthly
201306,97.3035,PPI_YoY,A01080101,Monthly
201307,97.7288,PPI_YoY,A01080101,Monthly
201308,98.375,PPI_YoY,A01080101,Monthly
201309,98.6561,PPI_YoY,A01080101,Monthly
201310,98.4929,PPI_YoY,A01080101,Monthly
201311,98.5758,PPI_YoY,A01080101,Monthly
201312,98.6443,PPI_YoY,A01080101,Monthly
201401,98.4,PPI_YoY,A01080101,Monthly
201402,97.9818,PPI_YoY,A01080101,Monthly
201403,97.6981,PPI_YoY,A01080101,Monthly
201404,97.9958,PPI_YoY,A01080101,Monthly
201405,98.5536,PPI_YoY,A01080101,Monthly
201406,98.8908,PPI_YoY,A01080101,Monthly
201407,99.1312,PPI_YoY,A01080101,Monthly
201408,98.7962,PPI_YoY,A01080101,Monthly
201409,98.2004,PPI_YoY,A01080101,Monthly
201410,97.7572,PPI_YoY,A01080101,Monthly
201411,97.3072,PPI_YoY,A01080101,Monthly
201412,96.6848,PPI_YoY,A01080101,Monthly
201501,95.6798,PPI_YoY,A01080101,Monthly
201502,95.2024,PPI_YoY,A01080101,Monthly
201503,95.4397,PPI_YoY,A01080101,Monthly
201504,95.4275,PPI_YoY,A01080101,Monthly
201505,95.393,PPI_YoY,A01080101,Monthly
201506,95.1865,PPI_YoY,A01080101,Monthly
201507,94.6308,PPI_YoY,A01080101,Monthly
201508,94.0773,PPI_YoY,A01080101,Monthly
201509,94.055,PPI_YoY,A01080101,Monthly
201510,94.1,PPI_YoY,A01080101,Monthly
201511,94.0807,PPI_YoY,A01080101,Monthly
201512,94.1186,PPI_YoY,A01080101,Monthly
201601,94.7203,PPI_YoY,A01080101,Monthly
201602,95.0974,PPI_YoY,A01080101,Monthly
201603,95.6793,PPI_YoY,A01080101,Monthly
201604,96.6187,PPI_YoY,A01080101,Monthly
201605,97.2,PPI_YoY,A01080101,Monthly
201606,97.4,PPI_YoY,A01080101,Monthly
201607,98.3,PPI_YoY,A01080101,Monthly
201608,99.2,PPI_YoY,A01080101,Monthly
201609,100.1,PPI_YoY,A01080101,Monthly
201610,101.2,PPI_YoY,A01080101,Monthly
201611,103.3,PPI_YoY,A01080101,Monthly
201612,105.5,PPI_YoY,A01080101,Monthly
201701,106.9,PPI_YoY,A01080101,Monthly
201702,107.8,PPI_YoY,A01080101,Monthly
201703,107.6,PPI_YoY,A01080101,Monthly
201704,106.4,PPI_YoY,A01080101,Monthly
201705,105.5,PPI_YoY,A01080101,Monthly
201706,105.5,PPI_YoY,A01080101,Monthly
201707,105.5,PPI_YoY,A01080101,Monthly
201708,106.3,PPI_YoY,A01080101,Monthly
201709,106.9,PPI_YoY,A01080101,Monthly
201710,106.9,PPI_YoY,A01080101,Monthly
201711,105.8,PPI_YoY,A01080101,Monthly
201712,104.9,PPI_YoY,A01080101,Monthly
201801,104.3346,PPI_YoY,A01080101,Monthly
201802,103.7,PPI_YoY,A01080101,Monthly
201803,103.1,PPI_YoY,A01080101,Monthly
201804,103.4,PPI_YoY,A01080101,Monthly
201805,104.1,PPI_YoY,A01080101,Monthly
201806,104.7,PPI_YoY,A01080101,Monthly
201807,104.6,PPI_YoY,A01080101,Monthly
201808,104.1,PPI_YoY,A01080101,Monthly
201809,103.6,PPI_YoY,A01080101,Monthly
201810,103.3,PPI_YoY,A01080101,Monthly
201811,102.7,PPI_YoY,A01080101,Monthly
201812,100.9,PPI_YoY,A01080101,Monthly
201901,100.1,PPI_YoY,A01080101,Monthly
201902,100.1,PPI_YoY,A01080101,Monthly
201903,100.4,PPI_YoY,A01080101,Monthly
201904,100.9,PPI_YoY,A01080101,Monthly
201905,100.6,PPI_YoY,A01080101,Monthly
201906,100,PPI_YoY,A01080101,Monthly
201907,99.7,PPI_YoY,A01080101,Monthly
201908,99.2,PPI_YoY,A01080101,Monthly
201909,98.8,PPI_YoY,A01080101,Monthly
201910,98.4,PPI_YoY,A01080101,Monthly
201911,98.6,PPI_YoY,A01080101,Monthly
201912,99.5,PPI_YoY,A01080101,Monthly
202001,100.1,PPI_YoY,A01080101,Monthly
202002,99.6,PPI_YoY,A01080101,Monthly
202003,98.5,PPI_YoY,A01080101,Monthly
202004,96.9,PPI_YoY,A01080101,Monthly
202005,96.3,PPI_YoY,A01080101,Monthly
202006,97,PPI_YoY,A01080101,Monthly
202007,97.6,PPI_YoY,A01080101,Monthly
202008,98,PPI_YoY,A01080101,Monthly
202009,97.9,PPI_YoY,A01080101,Monthly
202010,97.9,PPI_YoY,A01080101,Monthly
202011,98.5,PPI_YoY,A01080101,Monthly
202012,99.6,PPI_YoY,A01080101,Monthly
202101,100.3,PPI_YoY,A01080101,Monthly
202102,101.7,PPI_YoY,A01080101,Monthly
202103,104.4,PPI_YoY,A01080101,Monthly
202104,106.8,PPI_YoY,A01080101,Monthly
202105,109,PPI_YoY,A01080101,Monthly
202106,108.8,PPI_YoY,A01080101,Monthly
202107,109,PPI_YoY,A01080101,Monthly
202108,109.5,PPI_YoY,A01080101,Monthly
202109,110.7,PPI_YoY,A01080101,Monthly
202110,113.5,PPI_YoY,A01080101,Monthly
202111,112.9,PPI_YoY,A01080101,Monthly
202112,110.3,PPI_YoY,A01080101,Monthly
202201,109.1,PPI_YoY,A01080101,Monthly
202202,108.8,PPI_YoY,A01080101,Monthly
202203,108.3,PPI_YoY,A01080101,Monthly
202204,108,PPI_YoY,A01080101,Monthly
202205,106.4,PPI_YoY,A01080101,Monthly
202206,106.1,PPI_YoY,A01080101,Monthly
202207,104.2,PPI_YoY,A01080101,Monthly
202208,102.3,PPI_YoY,A01080101,Monthly
202209,100.9,PPI_YoY,A01080101,Monthly
202210,98.7,PPI_YoY,A01080101,Monthly
202211,98.7,PPI_YoY,A01080101,Monthly
202212,99.3,PPI_YoY,A01080101,Monthly
202301,99.2,PPI_YoY,A01080101,Monthly
202302,98.6,PPI_YoY,A01080101,Monthly
202303,97.5,PPI_YoY,A01080101,Monthly
202304,96.4,PPI_YoY,A01080101,Monthly
202305,95.4,PPI_YoY,A01080101,Monthly
202306,94.6,PPI_YoY,A01080101,Monthly
202307,95.6,PPI_YoY,A01080101,Monthly
202308,97,PPI_YoY,A01080101,Monthly
202309,97.5,PPI_YoY,A01080101,Monthly
202310,97.4,PPI_YoY,A01080101,Monthly
202311,97,PPI_YoY,A01080101,Monthly
202312,97.3,PPI_YoY,A01080101,Monthly
202401,97.5,PPI_YoY,A01080101,Monthly
202402,97.3,PPI_YoY,A01080101,Monthly
202403,97.2,PPI_YoY,A01080101,Monthly
202404,97.5,PPI_YoY,A01080101,Monthly
202405,98.6,PPI_YoY,A01080101,Monthly
202406,99.2,PPI_YoY,A01080101,Monthly
202407,99.2,PPI_YoY,A01080101,Monthly
202408,98.2,PPI_YoY,A01080101,Monthly
202409,97.2,PPI_YoY,A01080101,Monthly
202410,97.1301,PPI_YoY,A01080101,Monthly
202411,97.5,PPI_YoY,A01080101,Monthly
202412,97.7,PPI_YoY,A01080101,Monthly
202501,97.7,PPI_YoY,A01080101,Monthly
202502,97.8,PPI_YoY,A01080101,Monthly
202503,97.5,PPI_YoY,A01080101,Monthly
202504,97.3,PPI_YoY,A01080101,Monthly
202505,96.7,PPI_YoY,A01080101,Monthly
202506,96.4,PPI_YoY,A01080101,Monthly
202507,96.4,PPI_YoY,A01080101,Monthly
202508,97.1,PPI_YoY,A01080101,Monthly
202509,97.7,PPI_YoY,A01080101,Monthly
202510,97.9,PPI_YoY,A01080101,Monthly
202511,97.8,PPI_YoY,A01080101,Monthly
200001,0,Ind_Value_Added_YoY,A020101,Monthly
200002,12,Ind_Value_Added_YoY,A020101,Monthly
200003,11.9,Ind_Value_Added_YoY,A020101,Monthly
200004,11.4,Ind_Value_Added_YoY,A020101,Monthly
200005,11.5,Ind_Value_Added_YoY,A020101,Monthly
200006,12.2,Ind_Value_Added_YoY,A020101,Monthly
200007,12.8,Ind_Value_Added_YoY,A020101,Monthly
200008,12.8,Ind_Value_Added_YoY,A020101,Monthly
200009,12,Ind_Value_Added_YoY,A020101,Monthly
200010,11.4,Ind_Value_Added_YoY,A020101,Monthly
200011,10.6,Ind_Value_Added_YoY,A020101,Monthly
200012,10.4,Ind_Value_Added_YoY,A020101,Monthly
200101,0,Ind_Value_Added_YoY,A020101,Monthly
200102,19,Ind_Value_Added_YoY,A020101,Monthly
200103,12.1,Ind_Value_Added_YoY,A020101,Monthly
200104,11.5,Ind_Value_Added_YoY,A020101,Monthly
200105,10.2,Ind_Value_Added_YoY,A020101,Monthly
200106,10.1,Ind_Value_Added_YoY,A020101,Monthly
200107,8.1,Ind_Value_Added_YoY,A020101,Monthly
200108,8.1,Ind_Value_Added_YoY,A020101,Monthly
200109,9.5,Ind_Value_Added_YoY,A020101,Monthly
200110,8.8,Ind_Value_Added_YoY,A020101,Monthly
200111,7.9,Ind_Value_Added_YoY,A020101,Monthly
200112,8.7,Ind_Value_Added_YoY,A020101,Monthly
200201,0,Ind_Value_Added_YoY,A020101,Monthly
200202,2.7,Ind_Value_Added_YoY,A020101,Monthly
200203,10.9,Ind_Value_Added_YoY,A020101,Monthly
200204,12.1,Ind_Value_Added_YoY,A020101,Monthly
200205,12.9,Ind_Value_Added_YoY,A020101,Monthly
200206,12.4,Ind_Value_Added_YoY,A020101,Monthly
200207,12.8,Ind_Value_Added_YoY,A020101,Monthly
200208,12.7,Ind_Value_Added_YoY,A020101,Monthly
200209,13.8,Ind_Value_Added_YoY,A020101,Monthly
200210,14.2,Ind_Value_Added_YoY,A020101,Monthly
200211,14.5,Ind_Value_Added_YoY,A020101,Monthly
200212,14.9,Ind_Value_Added_YoY,A020101,Monthly
200301,0,Ind_Value_Added_YoY,A020101,Monthly
200302,19.8,Ind_Value_Added_YoY,A020101,Monthly
200303,16.9,Ind_Value_Added_YoY,A020101,Monthly
200304,14.9,Ind_Value_Added_YoY,A020101,Monthly
200305,13.7,Ind_Value_Added_YoY,A020101,Monthly
200306,16.9,Ind_Value_Added_YoY,A020101,Monthly
200307,16.5,Ind_Value_Added_YoY,A020101,Monthly
200308,17.1,Ind_Value_Added_YoY,A020101,Monthly
200309,16.3,Ind_Value_Added_YoY,A020101,Monthly
200310,17.2,Ind_Value_Added_YoY,A020101,Monthly
200311,17.9,Ind_Value_Added_YoY,A020101,Monthly
200312,18.1,Ind_Value_Added_YoY,A020101,Monthly
200401,0,Ind_Value_Added_YoY,A020101,Monthly
200402,23.2,Ind_Value_Added_YoY,A020101,Monthly
200403,19.4,Ind_Value_Added_YoY,A020101,Monthly
200404,19.1,Ind_Value_Added_YoY,A020101,Monthly
200405,17.5,Ind_Value_Added_YoY,A020101,Monthly
200406,16.2,Ind_Value_Added_YoY,A020101,Monthly
200407,15.5,Ind_Value_Added_YoY,A020101,Monthly
200408,15.9,Ind_Value_Added_YoY,A020101,Monthly
200409,16.1,Ind_Value_Added_YoY,A020101,Monthly
200410,15.7,Ind_Value_Added_YoY,A020101,Monthly
200411,14.8,Ind_Value_Added_YoY,A020101,Monthly
200412,14.4,Ind_Value_Added_YoY,A020101,Monthly
200501,0,Ind_Value_Added_YoY,A020101,Monthly
200502,7.6,Ind_Value_Added_YoY,A020101,Monthly
200503,15.1,Ind_Value_Added_YoY,A020101,Monthly
200504,16,Ind_Value_Added_YoY,A020101,Monthly
200505,16.6,Ind_Value_Added_YoY,A020101,Monthly
200506,16.8,Ind_Value_Added_YoY,A020101,Monthly
200507,16.1,Ind_Value_Added_YoY,A020101,Monthly
200508,16,Ind_Value_Added_YoY,A020101,Monthly
200509,16.5,Ind_Value_Added_YoY,A020101,Monthly
200510,16.1,Ind_Value_Added_YoY,A020101,Monthly
200511,16.6,Ind_Value_Added_YoY,A020101,Monthly
200512,16.5,Ind_Value_Added_YoY,A020101,Monthly
200601,0,Ind_Value_Added_YoY,A020101,Monthly
200602,20.1,Ind_Value_Added_YoY,A020101,Monthly
200603,17.8,Ind_Value_Added_YoY,A020101,Monthly
200604,16.6,Ind_Value_Added_YoY,A020101,Monthly
200605,17.9,Ind_Value_Added_YoY,A020101,Monthly
200606,19.5,Ind_Value_Added_YoY,A020101,Monthly
200607,16.7,Ind_Value_Added_YoY,A020101,Monthly
200608,15.7,Ind_Value_Added_YoY,A020101,Monthly
200609,16.1,Ind_Value_Added_YoY,A020101,Monthly
200610,14.7,Ind_Value_Added_YoY,A020101,Monthly
200611,14.9,Ind_Value_Added_YoY,A020101,Monthly
200612,14.7,Ind_Value_Added_YoY,A020101,Monthly
200701,0,Ind_Value_Added_YoY,A020101,Monthly
200702,12.6,Ind_Value_Added_YoY,A020101,Monthly
200703,17.6,Ind_Value_Added_YoY,A020101,Monthly
200704,17.4,Ind_Value_Added_YoY,A020101,Monthly
200705,18.1,Ind_Value_Added_YoY,A020101,Monthly
200706,19.4,Ind_Value_Added_YoY,A020101,Monthly
200707,18,Ind_Value_Added_YoY,A020101,Monthly
200708,17.5,Ind_Value_Added_YoY,A020101,Monthly
200709,18.9,Ind_Value_Added_YoY,A020101,Monthly
200710,17.9,Ind_Value_Added_YoY,A020101,Monthly
200711,17.3,Ind_Value_Added_YoY,A020101,Monthly
200712,17.4,Ind_Value_Added_YoY,A020101,Monthly
200801,0,Ind_Value_Added_YoY,A020101,Monthly
200802,15.4,Ind_Value_Added_YoY,A020101,Monthly
200803,17.8,Ind_Value_Added_YoY,A020101,Monthly
200804,15.7,Ind_Value_Added_YoY,A020101,Monthly
200805,16,Ind_Value_Added_YoY,A020101,Monthly
200806,16,Ind_Value_Added_YoY,A020101,Monthly
200807,14.7,Ind_Value_Added_YoY,A020101,Monthly
200808,12.8,Ind_Value_Added_YoY,A020101,Monthly
200809,11.4,Ind_Value_Added_YoY,A020101,Monthly
200810,8.2,Ind_Value_Added_YoY,A020101,Monthly
200811,5.4,Ind_Value_Added_YoY,A020101,Monthly
200812,5.7,Ind_Value_Added_YoY,A020101,Monthly
200901,0,Ind_Value_Added_YoY,A020101,Monthly
200902,11,Ind_Value_Added_YoY,A020101,Monthly
200903,8.3,Ind_Value_Added_YoY,A020101,Monthly
200904,7.3,Ind_Value_Added_YoY,A020101,Monthly
200905,8.9,Ind_Value_Added_YoY,A020101,Monthly
200906,10.7,Ind_Value_Added_YoY,A020101,Monthly
200907,10.8,Ind_Value_Added_YoY,A020101,Monthly
200908,12.3,Ind_Value_Added_YoY,A020101,Monthly
200909,13.9,Ind_Value_Added_YoY,A020101,Monthly
200910,16.1,Ind_Value_Added_YoY,A020101,Monthly
200911,19.2,Ind_Value_Added_YoY,A020101,Monthly
200912,18.5,Ind_Value_Added_YoY,A020101,Monthly
201001,0,Ind_Value_Added_YoY,A020101,Monthly
201002,12.8,Ind_Value_Added_YoY,A020101,Monthly
201003,18.1,Ind_Value_Added_YoY,A020101,Monthly
201004,17.8,Ind_Value_Added_YoY,A020101,Monthly
201005,16.5,Ind_Value_Added_YoY,A020101,Monthly
201006,13.7,Ind_Value_Added_YoY,A020101,Monthly
201007,13.4,Ind_Value_Added_YoY,A020101,Monthly
201008,13.9,Ind_Value_Added_YoY,A020101,Monthly
201009,13.3,Ind_Value_Added_YoY,A020101,Monthly
201010,13.1,Ind_Value_Added_YoY,A020101,Monthly
201011,13.3,Ind_Value_Added_YoY,A020101,Monthly
201012,13.5,Ind_Value_Added_YoY,A020101,Monthly
201101,0,Ind_Value_Added_YoY,A020101,Monthly
201102,14.9,Ind_Value_Added_YoY,A020101,Monthly
201103,14.8,Ind_Value_Added_YoY,A020101,Monthly
201104,13.4,Ind_Value_Added_YoY,A020101,Monthly
201105,13.3,Ind_Value_Added_YoY,A020101,Monthly
201106,15.1,Ind_Value_Added_YoY,A020101,Monthly
201107,14,Ind_Value_Added_YoY,A020101,Monthly
201108,13.5,Ind_Value_Added_YoY,A020101,Monthly
201109,13.8,Ind_Value_Added_YoY,A020101,Monthly
201110,13.2,Ind_Value_Added_YoY,A020101,Monthly
201111,12.4,Ind_Value_Added_YoY,A020101,Monthly
201112,12.8,Ind_Value_Added_YoY,A020101,Monthly
201201,0,Ind_Value_Added_YoY,A020101,Monthly
201202,21.3,Ind_Value_Added_YoY,A020101,Monthly
201203,11.9,Ind_Value_Added_YoY,A020101,Monthly
201204,9.3,Ind_Value_Added_YoY,A020101,Monthly
201205,9.6,Ind_Value_Added_YoY,A020101,Monthly
201206,9.5,Ind_Value_Added_YoY,A020101,Monthly
201207,9.2,Ind_Value_Added_YoY,A020101,Monthly
201208,8.9,Ind_Value_Added_YoY,A020101,Monthly
201209,9.2,Ind_Value_Added_YoY,A020101,Monthly
201210,9.6,Ind_Value_Added_YoY,A020101,Monthly
201211,10.1,Ind_Value_Added_YoY,A020101,Monthly
201212,10.3,Ind_Value_Added_YoY,A020101,Monthly
201301,0,Ind_Value_Added_YoY,A020101,Monthly
201302,0,Ind_Value_Added_YoY,A020101,Monthly
201303,8.9,Ind_Value_Added_YoY,A020101,Monthly
201304,9.3,Ind_Value_Added_YoY,A020101,Monthly
201305,9.2,Ind_Value_Added_YoY,A020101,Monthly
201306,8.9,Ind_Value_Added_YoY,A020101,Monthly
201307,9.7,Ind_Value_Added_YoY,A020101,Monthly
201308,10.4,Ind_Value_Added_YoY,A020101,Monthly
201309,10.2,Ind_Value_Added_YoY,A020101,Monthly
201310,10.3,Ind_Value_Added_YoY,A020101,Monthly
201311,10,Ind_Value_Added_YoY,A020101,Monthly
201312,9.7,Ind_Value_Added_YoY,A020101,Monthly
201401,0,Ind_Value_Added_YoY,A020101,Monthly
201402,0,Ind_Value_Added_YoY,A020101,Monthly
201403,8.8,Ind_Value_Added_YoY,A020101,Monthly
201404,8.7,Ind_Value_Added_YoY,A020101,Monthly
201405,8.8,Ind_Value_Added_YoY,A020101,Monthly
201406,9.2,Ind_Value_Added_YoY,A020101,Monthly
201407,9,Ind_Value_Added_YoY,A020101,Monthly
201408,6.9,Ind_Value_Added_YoY,A020101,Monthly
201409,8,Ind_Value_Added_YoY,A020101,Monthly
201410,7.7,Ind_Value_Added_YoY,A020101,Monthly
201411,7.2,Ind_Value_Added_YoY,A020101,Monthly
201412,7.9,Ind_Value_Added_YoY,A020101,Monthly
201501,0,Ind_Value_Added_YoY,A020101,Monthly
201502,0,Ind_Value_Added_YoY,A020101,Monthly
201503,5.6,Ind_Value_Added_YoY,A020101,Monthly
201504,5.9,Ind_Value_Added_YoY,A020101,Monthly
201505,6.1,Ind_Value_Added_YoY,A020101,Monthly
201506,6.8,Ind_Value_Added_YoY,A020101,Monthly
201507,6,Ind_Value_Added_YoY,A020101,Monthly
201508,6.1,Ind_Value_Added_YoY,A020101,Monthly
201509,5.7,Ind_Value_Added_YoY,A020101,Monthly
201510,5.6,Ind_Value_Added_YoY,A020101,Monthly
201511,6.2,Ind_Value_Added_YoY,A020101,Monthly
201512,5.9,Ind_Value_Added_YoY,A020101,Monthly
201601,0,Ind_Value_Added_YoY,A020101,Monthly
201602,0,Ind_Value_Added_YoY,A020101,Monthly
201603,6.8,Ind_Value_Added_YoY,A020101,Monthly
201604,6,Ind_Value_Added_YoY,A020101,Monthly
201605,6,Ind_Value_Added_YoY,A020101,Monthly
201606,6.2,Ind_Value_Added_YoY,A020101,Monthly
201607,6,Ind_Value_Added_YoY,A020101,Monthly
201608,6.3,Ind_Value_Added_YoY,A020101,Monthly
201609,6.1,Ind_Value_Added_YoY,A020101,Monthly
201610,6.1,Ind_Value_Added_YoY,A020101,Monthly
201611,6.2,Ind_Value_Added_YoY,A020101,Monthly
201612,6,Ind_Value_Added_YoY,A020101,Monthly
201701,0,Ind_Value_Added_YoY,A020101,Monthly
201702,0,Ind_Value_Added_YoY,A020101,Monthly
201703,7.6,Ind_Value_Added_YoY,A020101,Monthly
201704,6.5,Ind_Value_Added_YoY,A020101,Monthly
201705,6.5,Ind_Value_Added_YoY,A020101,Monthly
201706,7.6,Ind_Value_Added_YoY,A020101,Monthly
201707,6.4,Ind_Value_Added_YoY,A020101,Monthly
201708,6,Ind_Value_Added_YoY,A020101,Monthly
201709,6.6,Ind_Value_Added_YoY,A020101,Monthly
201710,6.2,Ind_Value_Added_YoY,A020101,Monthly
201711,6.1,Ind_Value_Added_YoY,A020101,Monthly
201712,6.2,Ind_Value_Added_YoY,A020101,Monthly
201801,0,Ind_Value_Added_YoY,A020101,Monthly
201802,0,Ind_Value_Added_YoY,A020101,Monthly
201803,6,Ind_Value_Added_YoY,A020101,Monthly
201804,7,Ind_Value_Added_YoY,A020101,Monthly
201805,6.8,Ind_Value_Added_YoY,A020101,Monthly
201806,6,Ind_Value_Added_YoY,A020101,Monthly
201807,6,Ind_Value_Added_YoY,A020101,Monthly
201808,6.1,Ind_Value_Added_YoY,A020101,Monthly
